[0]/usr/bin/python carre
[0]   SHA_DEPOT_GIREF    : 6c31e4d1576593f6a0175ebe6cf14a689554b10d
[0]   STATUS_DEPOT_GIREF : 
[0]   SHA_DEPOT_TV       : 071f3002f480adf5c456f2bde2e4ca3be8f903de
[0]
[0]Temps de profiling "usager"
[0] Total    sec(WC) s(SelfUser) s(SelfSys) s(ChildUser) s(ChildSys) (VmSizeDiff , VmRSSDiff, VmDataDiff) nbApls      Etiquette
[0] Total      0.0002     0.0002     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_26(ProbDida)_:98x98).
[0] Total      0.0001     0.0000     0.0001      0.0000      0.0000        0 KB         4 KB         0 KB    1 x   PP::Res_NISP_26::postCalcul.
[0] Total      0.0099     0.0044     0.0021      0.0000      0.0000      508 KB       484 KB       508 KB    1 x   PP::Res_NISP_27::preCalcul.
[0] Total      0.0002     0.0002     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_27(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_27::postCalcul.
[0] Total      0.0099     0.0066     0.0000      0.0000      0.0000      512 KB       488 KB       512 KB    1 x   PP::Res_NISP_28::preCalcul.
[0] Total      0.0002     0.0002     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_28(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_28::postCalcul.
[0] Total      0.0152     0.0101     0.0020      0.0000      0.0000      512 KB       488 KB       512 KB    1 x   PP::Res_NISP_29::preCalcul.
[0] Total      0.0004     0.0004     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_29(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_29::postCalcul.
[0] Total      0.0119     0.0065     0.0019      0.0000      0.0000      508 KB       484 KB       508 KB    1 x   PP::Res_NISP_30::preCalcul.
[0] Total      0.0003     0.0002     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_30(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_30::postCalcul.
[0] Total      0.0111     0.0075     0.0002      0.0000      0.0000      512 KB       488 KB       512 KB    1 x   PP::Res_NISP_31::preCalcul.
[0] Total      0.0002     0.0002     0.0000      0.0000      0.0000        0 KB         4 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_31(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_31::postCalcul.
[0] Total      0.0096     0.0042     0.0020      0.0000      0.0000      508 KB       484 KB       508 KB    1 x   PP::Res_NISP_32::preCalcul.
[0] Total      0.0002     0.0000     0.0002      0.0000      0.0000        0 KB         4 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_32(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_32::postCalcul.
[0] Total      0.0090     0.0037     0.0022      0.0000      0.0000      512 KB       484 KB       512 KB    1 x   PP::Res_NISP_33::preCalcul.
[0] Total      0.0002     0.0000     0.0002      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_33(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_33::postCalcul.
[0] Total      0.0090     0.0026     0.0031      0.0000      0.0000      508 KB       484 KB       508 KB    1 x   PP::Res_NISP_34::preCalcul.
[0] Total      0.0002     0.0000     0.0002      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_34(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_34::postCalcul.
[0] Total      0.0098     0.0059     0.0010      0.0000      0.0000      512 KB       484 KB       512 KB    1 x   PP::Res_NISP_35::preCalcul.
[0] Total      0.0002     0.0002     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_35(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_35::postCalcul.
[0] Total      0.0109     0.0071     0.0011      0.0000      0.0000      508 KB       488 KB       508 KB    1 x   PP::Res_NISP_36::preCalcul.
[0] Total      0.0002     0.0002     0.0000      0.0000      0.0000        0 KB         8 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_36(ProbDida)_:98x98).
[0] Total      0.0001     0.0000     0.0001      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_36::postCalcul.
[0] Total      0.0142     0.0084     0.0028      0.0000      0.0000      512 KB       484 KB       512 KB    1 x   PP::Res_NISP_37::preCalcul.
[0] Total      0.0004     0.0004     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_37(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_37::postCalcul.
[0] Total      0.0116     0.0074     0.0011      0.0000      0.0000      508 KB       484 KB       508 KB    1 x   PP::Res_NISP_38::preCalcul.
[0] Total      0.0003     0.0003     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_38(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_38::postCalcul.
[0] Total      0.0105     0.0037     0.0030      0.0000      0.0000      512 KB       492 KB       512 KB    1 x   PP::Res_NISP_39::preCalcul.
[0] Total      0.0002     0.0000     0.0002      0.0000      0.0000        0 KB         4 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_39(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_39::postCalcul.
[0] Total      0.0093     0.0050     0.0012      0.0000      0.0000      508 KB       488 KB       508 KB    1 x   PP::Res_NISP_40::preCalcul.
[0] Total      0.0002     0.0000     0.0002      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_40(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_40::postCalcul.
[0] Total      0.0107     0.0063     0.0011      0.0000      0.0000      512 KB       488 KB       512 KB    1 x   PP::Res_NISP_41::preCalcul.
[0] Total      0.0002     0.0002     0.0000      0.0000      0.0000        0 KB         4 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_41(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_41::postCalcul.
[0] Total      0.0154     0.0104     0.0018      0.0000      0.0000      508 KB       484 KB       508 KB    1 x   PP::Res_NISP_42::preCalcul.
[0] Total      0.0004     0.0004     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_42(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_42::postCalcul.
[0] Total      0.0117     0.0075     0.0008      0.0000      0.0000      512 KB       484 KB       512 KB    1 x   PP::Res_NISP_43::preCalcul.
[0] Total      0.0003     0.0003     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_43(ProbDida)_:98x98).
[0] Total      0.0001     0.0001     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_43::postCalcul.
[0] Total      0.0103     0.0067     0.0000      0.0000      0.0000      508 KB       484 KB       508 KB    1 x   PP::Res_NISP_44::preCalcul.
[0] Total      0.0002     0.0002     0.0000      0.0000      0.0000        0 KB         4 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_44(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_44::postCalcul.
[0] Total      0.0090     0.0053     0.0009      0.0000      0.0000      512 KB       484 KB       512 KB    1 x   PP::Res_NISP_45::preCalcul.
[0] Total      0.0002     0.0002     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_45(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_45::postCalcul.
[0] Total      0.0093     0.0050     0.0010      0.0000      0.0000      508 KB       488 KB       508 KB    1 x   PP::Res_NISP_46::preCalcul.
[0] Total      0.0002     0.0002     0.0000      0.0000      0.0000        0 KB         4 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_46(ProbDida)_:98x98).
[0] Total      0.0001     0.0001     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_46::postCalcul.
[0] Total      0.0159     0.0076     0.0049      0.0000      0.0000      512 KB       484 KB       512 KB    1 x   PP::Res_NISP_47::preCalcul.
[0] Total      0.0004     0.0000     0.0004      0.0000      0.0000        0 KB         4 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_47(ProbDida)_:98x98).
[0] Total      0.0001     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_47::postCalcul.
[0] Total      0.0129     0.0083     0.0017      0.0000      0.0000      512 KB       484 KB       512 KB    1 x   PP::Res_NISP_48::preCalcul.
[0] Total      0.0003     0.0003     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_48(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_48::postCalcul.
[0] Total      0.0106     0.0044     0.0029      0.0000      0.0000      508 KB       480 KB       508 KB    1 x   PP::Res_NISP_49::preCalcul.
[0] Total      0.0002     0.0002     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_49(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_49::postCalcul.
[0] Total      0.0107     0.0064     0.0009      0.0000      0.0000      508 KB       456 KB       508 KB    1 x   PP::Res_NISP_50::preCalcul.
[0] Total      0.0002     0.0002     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_50(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_50::postCalcul.
[0] Total      0.0106     0.0058     0.0022      0.0000      0.0000      512 KB       488 KB       512 KB    1 x   PP::Res_NISP_51::preCalcul.
[0] Total      0.0002     0.0002     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_51(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_51::postCalcul.
[0] Total      0.0136     0.0063     0.0041      0.0000      0.0000      508 KB       480 KB       508 KB    1 x   PP::Res_NISP_52::preCalcul.
[0] Total      0.0003     0.0000     0.0003      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_52(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_52::postCalcul.
[0] Total      0.0122     0.0050     0.0035      0.0000      0.0000      512 KB       484 KB       512 KB    1 x   PP::Res_NISP_53::preCalcul.
[0] Total      0.0003     0.0000     0.0003      0.0000      0.0000        0 KB         4 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_53(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_53::postCalcul.
[0] Total      0.0104     0.0046     0.0026      0.0000      0.0000      508 KB       484 KB       508 KB    1 x   PP::Res_NISP_54::preCalcul.
[0] Total      0.0002     0.0002     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_54(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_54::postCalcul.
[0] Total      0.0092     0.0061     0.0001      0.0000      0.0000      512 KB       484 KB       512 KB    1 x   PP::Res_NISP_55::preCalcul.
[0] Total      0.0002     0.0002     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_55(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_55::postCalcul.
[0] Total      0.0111     0.0077     0.0002      0.0000      0.0000      508 KB       484 KB       508 KB    1 x   PP::Res_NISP_56::preCalcul.
[0] Total      0.0002     0.0002     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_56(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_56::postCalcul.
[0] Total      0.0146     0.0094     0.0021      0.0000      0.0000      512 KB       488 KB       512 KB    1 x   PP::Res_NISP_57::preCalcul.
[0] Total      0.0004     0.0004     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_57(ProbDida)_:98x98).
[0] Total      0.0001     0.0000     0.0001      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_57::postCalcul.
[0] Total      0.0106     0.0060     0.0021      0.0000      0.0000      508 KB       484 KB       508 KB    1 x   PP::Res_NISP_58::preCalcul.
[0] Total      0.0003     0.0003     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_58(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_58::postCalcul.
[0] Total      0.0108     0.0067     0.0001      0.0000      0.0000      512 KB       484 KB       512 KB    1 x   PP::Res_NISP_59::preCalcul.
[0] Total      0.0002     0.0002     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_59(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_59::postCalcul.
[0] Total      0.0121     0.0081     0.0010      0.0000      0.0000      508 KB       484 KB       508 KB    1 x   PP::Res_NISP_60::preCalcul.
[0] Total      0.0002     0.0002     0.0000      0.0000      0.0000        0 KB         4 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_60(ProbDida)_:98x98).
[0] Total      0.0001     0.0001     0.0000      0.0000      0.0000        0 KB        52 KB         0 KB    1 x   PP::Res_NISP_60::postCalcul.
[0] Total      0.0122     0.0069     0.0021      0.0000      0.0000      588 KB       460 KB       588 KB    1 x   PP::Res_NISP_61::preCalcul.
[0] Total      0.0003     0.0003     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_61(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_61::postCalcul.
[0] Total      0.0105     0.0059     0.0010      0.0000      0.0000      508 KB       476 KB       508 KB    1 x   PP::Res_NISP_62::preCalcul.
[0] Total      0.0002     0.0002     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_62(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_62::postCalcul.
[0] Total      0.0311     0.0108     0.0013      0.0000      0.0000      508 KB       484 KB       508 KB    1 x   PP::Res_NISP_63::preCalcul.
[0] Total      0.0003     0.0003     0.0000      0.0000      0.0000        0 KB         4 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_63(ProbDida)_:98x98).
[0] Total      0.0001     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_63::postCalcul.
[0] Total      0.0163     0.0111     0.0020      0.0000      0.0000      512 KB       488 KB       512 KB    1 x   PP::Res_NISP_64::preCalcul.
[0] Total      0.0004     0.0004     0.0000      0.0000      0.0000        0 KB         4 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_64(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_64::postCalcul.
[0] Total      0.0130     0.0077     0.0019      0.0000      0.0000      508 KB       484 KB       508 KB    1 x   PP::Res_NISP_65::preCalcul.
[0] Total      0.0003     0.0003     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_65(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_65::postCalcul.
[0] Total      0.0113     0.0071     0.0011      0.0000      0.0000      512 KB       484 KB       512 KB    1 x   PP::Res_NISP_66::preCalcul.
[0] Total      0.0002     0.0002     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_66(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_66::postCalcul.
[0] Total      0.0103     0.0047     0.0024      0.0000      0.0000      508 KB       484 KB       508 KB    1 x   PP::Res_NISP_67::preCalcul.
[0] Total      0.0002     0.0002     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_67(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_67::postCalcul.
[0] Total      0.0096     0.0051     0.0010      0.0000      0.0000      512 KB       488 KB       512 KB    1 x   PP::Res_NISP_68::preCalcul.
[0] Total      0.0002     0.0000     0.0002      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_68(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_68::postCalcul.
[0] Total      0.0096     0.0053     0.0010      0.0000      0.0000      512 KB       488 KB       512 KB    1 x   PP::Res_NISP_69::preCalcul.
[0] Total      0.0002     0.0000     0.0002      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_69(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_69::postCalcul.
[0] Total      0.0153     0.0082     0.0043      0.0000      0.0000      508 KB       484 KB       508 KB    1 x   PP::Res_NISP_70::preCalcul.
[0] Total      0.0005     0.0000     0.0005      0.0000      0.0000        0 KB         4 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_70(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_70::postCalcul.
[0] Total      0.0146     0.0094     0.0020      0.0000      0.0000      512 KB       484 KB       512 KB    1 x   PP::Res_NISP_71::preCalcul.
[0] Total      0.0004     0.0000     0.0004      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_71(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_71::postCalcul.
[0] Total      0.0119     0.0076     0.0008      0.0000      0.0000      508 KB       484 KB       508 KB    1 x   PP::Res_NISP_72::preCalcul.
[0] Total      0.0003     0.0003     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_72(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_72::postCalcul.
[0] Total      0.0122     0.0088     0.0003      0.0000      0.0000      512 KB       484 KB       512 KB    1 x   PP::Res_NISP_73::preCalcul.
[0] Total      0.0002     0.0002     0.0000      0.0000      0.0000        0 KB         4 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_73(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_73::postCalcul.
[0] Total      0.0170     0.0097     0.0041      0.0000      0.0000      508 KB       488 KB       508 KB    1 x   PP::Res_NISP_74::preCalcul.
[0] Total      0.0005     0.0005     0.0000      0.0000      0.0000        0 KB         4 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_74(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_74::postCalcul.
[0] Total      0.0140     0.0076     0.0027      0.0000      0.0000      512 KB       484 KB       512 KB    1 x   PP::Res_NISP_75::preCalcul.
[0] Total      0.0003     0.0003     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_75(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_75::postCalcul.
[0] Total      0.0107     0.0074     0.0002      0.0000      0.0000      508 KB       484 KB       508 KB    1 x   PP::Res_NISP_76::preCalcul.
[0] Total      0.0003     0.0003     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_76(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_76::postCalcul.
[0] Total      0.0105     0.0039     0.0028      0.0000      0.0000      512 KB       484 KB       512 KB    1 x   PP::Res_NISP_77::preCalcul.
[0] Total      0.0002     0.0002     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_77(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_77::postCalcul.
[0] Total      0.0116     0.0084     0.0007      0.0000      0.0000      508 KB       484 KB       508 KB    1 x   PP::Res_NISP_78::preCalcul.
[0] Total      0.0002     0.0002     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_78(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         4 KB         0 KB    1 x   PP::Res_NISP_78::postCalcul.
[0] Total      0.0141     0.0081     0.0027      0.0000      0.0000      512 KB       484 KB       512 KB    1 x   PP::Res_NISP_79::preCalcul.
[0] Total      0.0004     0.0004     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x         MatricePETScCSR::definirStructureEtMettreAZeroAvecGIS(Matrice_ProbDida_A_Sol_NISP_79(ProbDida)_:98x98).
[0] Total      0.0000     0.0000     0.0000      0.0000      0.0000        0 KB         0 KB         0 KB    1 x   PP::Res_NISP_79::postCalcul.
